Frame,CellID,Area,CellLength,CellSinuosity,ConnectedWith,MaxCellIntensity_mNeonGreen,MeanCellIntensity_mNeonGreen,MedianCellIntensity_mNeonGreen,MinCellIntensity_mNeonGreen,Strain,Growth,Bio_Rep
4,150,2.733575,3.56378587593125,1.08681181806092,,198,75.7527047913447,75.0,19,mNG_pilT_cyaB-,Solid,1
4,151,2.378675,3.33809703885628,1.06943883159658,,134,50.3996447602131,48.0,0,mNG_pilT_cyaB-,Solid,1
4,152,2.049125,2.74151757583951,1.04244545009378,,118,47.859793814433004,45.0,0,mNG_pilT_cyaB-,Solid,1
4,153,1.9773,2.8734309971885,1.0753356982774598,,227,83.1474358974359,78.0,20,mNG_pilT_cyaB-,Solid,1
4,154,4.1236,5.4515537495307695,1.0769400773056899,,159,59.605532786885206,58.0,1,mNG_pilT_cyaB-,Solid,1
4,155,4.195425,5.66041197284454,1.08138338877828,,146,69.94159113796579,69.0,10,mNG_pilT_cyaB-,Solid,1
4,157,2.294175,2.9649276526174804,1.06774933481809,,158,55.6445672191529,53.0,4,mNG_pilT_cyaB-,Solid,1
4,158,2.277275,2.8757716446627497,1.0264036452259,,107,45.0538033395176,44.0,0,mNG_pilT_cyaB-,Solid,1
4,159,2.463175,3.13109034971425,1.06391103260667,,202,93.00171526586621,90.0,17,mNG_pilT_cyaB-,Solid,1
4,160,2.366,3.2411265234055096,1.07839726507371,,196,76.8767857142857,76.0,4,mNG_pilT_cyaB-,Solid,1
4,161,2.818075,3.36964032818178,1.04056521067641,,105,43.3133433283358,42.0,0,mNG_pilT_cyaB-,Solid,1
4,162,2.2139,2.8957354709715,1.06131078446288,,126,54.4599236641221,53.0,7,mNG_pilT_cyaB-,Solid,1
4,163,3.096925,3.91379633613651,1.01343876630227,,110,45.305593451568896,44.0,0,mNG_pilT_cyaB-,Solid,1
4,165,2.632175,3.21192388155425,1.00824339664216,,142,66.6741573033708,64.0,0,mNG_pilT_cyaB-,Solid,1
4,166,1.96885,2.75458323408,1.07123652551123,,127,60.1030042918455,58.0,12,mNG_pilT_cyaB-,Solid,1
4,167,3.33775,4.38001046020526,1.07998963929149,,145,65.6924050632911,63.0,4,mNG_pilT_cyaB-,Solid,1
4,168,2.361775,3.2722425866057403,1.0720815915780502,,238,80.5813953488372,79.0,19,mNG_pilT_cyaB-,Solid,1
4,169,2.125175,2.74577164466275,1.0275612227030602,,127,54.8131212723658,55.0,7,mNG_pilT_cyaB-,Solid,1
4,170,3.502525,4.52578210486802,1.09153191718103,,185,65.09891435464421,62.0,7,mNG_pilT_cyaB-,Solid,1
4,171,3.603925,5.091183617507291,1.08182470647382,,169,69.3681125439625,68.0,5,mNG_pilT_cyaB-,Solid,1
5,2,2.378675,3.2954015126392697,1.07966912753363,,106,39.531083481349896,38.0,0,mNG_pilT_cyaB-,Solid,1
5,3,3.409575,4.71190862827352,1.07232246253598,,151,54.365551425031,53.0,3,mNG_pilT_cyaB-,Solid,1
5,4,2.7885,3.8149742865140097,1.07841453165572,,151,46.8,46.0,0,mNG_pilT_cyaB-,Solid,1
5,5,2.682875,3.9119448019647796,1.0757396908452401,,119,50.815748031496106,50.0,2,mNG_pilT_cyaB-,Solid,1
5,6,2.818075,3.7746194077712594,1.03681805795796,,210,56.925037481259395,54.0,2,mNG_pilT_cyaB-,Solid,1
5,7,2.4674,3.6218877078629905,1.04229465953984,,123,48.044520547945204,46.0,3,mNG_pilT_cyaB-,Solid,1
5,8,3.603925,4.9534309971885,1.0732263826548,,139,54.42790152403279,54.0,2,mNG_pilT_cyaB-,Solid,1
5,9,2.2477,3.1380504049597597,1.07817527945244,,176,58.815789473684205,56.0,3,mNG_pilT_cyaB-,Solid,1
5,10,2.44205,3.33262317883449,1.07352017650004,,191,44.6920415224914,43.0,3,mNG_pilT_cyaB-,Solid,1
5,11,4.710875,6.36155374953077,1.06399355373411,,133,38.641255605381204,38.0,0,mNG_pilT_cyaB-,Solid,1
5,12,2.1801,2.8357821048680196,1.08226301763117,,108,52.9941860465116,53.0,0,mNG_pilT_cyaB-,Solid,1
5,13,3.40535,4.4334309971885,1.06030632867615,,211,45.528535980148895,42.0,0,mNG_pilT_cyaB-,Solid,1
5,14,2.446275,3.0819238815542502,1.0085847904463001,,214,66.25906735751289,63.0,5,mNG_pilT_cyaB-,Solid,1
5,16,2.4674,3.48806086516502,1.05362413927573,,141,53.3698630136986,50.0,0,mNG_pilT_cyaB-,Solid,1
5,17,2.79695,3.7096194077712594,1.03611559415527,,173,66.0694864048338,64.0,5,mNG_pilT_cyaB-,Solid,1
5,18,2.4336,3.45609034971425,1.08783657340165,,117,48.31597222222221,45.0,0,mNG_pilT_cyaB-,Solid,1
5,19,3.81095,5.04535487874275,1.07640743894789,,150,47.0875831485588,46.0,0,mNG_pilT_cyaB-,Solid,1
5,20,3.10115,4.308477631085021,1.08040274386444,,200,78.6525885558583,76.0,9,mNG_pilT_cyaB-,Solid,1
5,21,2.34065,3.07077164466275,1.02677133581307,,107,37.85559566787,35.5,0,mNG_pilT_cyaB-,Solid,1
5,22,2.39135,3.1938115894172503,1.0523681339709599,,114,41.162544169611294,40.0,0,mNG_pilT_cyaB-,Solid,1
5,23,2.361775,3.2495108866974802,1.07170484514192,,181,60.2522361359571,58.0,7,mNG_pilT_cyaB-,Solid,1
5,24,2.52655,3.41616269709676,1.06725775199068,,185,56.68060200668899,54.0,11,mNG_pilT_cyaB-,Solid,1
5,25,3.172975,4.33078210486802,1.07296230398034,,130,49.0772303595206,48.0,0,mNG_pilT_cyaB-,Solid,1
5,26,2.22235,2.91846717087976,1.05449021401443,,139,59.79467680608371,59.0,4,mNG_pilT_cyaB-,Solid,1
5,28,2.197,2.9638686835190295,1.0379273280533101,,174,59.1153846153846,58.0,7,mNG_pilT_cyaB-,Solid,1
5,29,1.956175,2.82654328932551,1.04943884835915,,123,52.17494600431971,51.0,0,mNG_pilT_cyaB-,Solid,1
5,30,2.742025,4.1404015126392695,1.08196901238391,,166,51.8258859784284,50.0,4,mNG_pilT_cyaB-,Solid,1
5,33,2.4167,3.13577164466275,1.02620691122477,,157,77.4825174825175,76.0,6,mNG_pilT_cyaB-,Solid,1
5,34,2.209675,3.07028253136024,1.0538408197437399,,110,52.7476099426386,52.0,4,mNG_pilT_cyaB-,Solid,1
5,35,1.964625,2.80232539419353,1.0778174593052,,174,47.750537634408595,46.0,0,mNG_pilT_cyaB-,Solid,1
5,36,2.632175,3.42731493398826,1.0583754760153499,,103,42.54093097913321,41.0,0,mNG_pilT_cyaB-,Solid,1
5,37,2.539225,3.50346717087976,1.0518100951073701,,215,40.251247920133096,37.0,0,mNG_pilT_cyaB-,Solid,1
5,38,2.632175,3.44265935252575,1.05906800835261,,215,64.892455858748,62.0,4,mNG_pilT_cyaB-,Solid,1
5,39,2.78005,3.7253910524340097,1.06063776076333,,127,54.9270516717325,54.0,2,mNG_pilT_cyaB-,Solid,1
5,40,1.905475,2.5280399447544903,1.04169166279694,,194,89.85144124168508,90.0,15,mNG_pilT_cyaB-,Solid,1
5,41,2.801175,3.97041197284454,1.066397455078,,181,79.25037707390649,77.0,17,mNG_pilT_cyaB-,Solid,1
5,42,2.809625,3.5796194077712595,1.03741614622426,,130,55.0481203007519,54.0,2,mNG_pilT_cyaB-,Solid,1
5,43,3.0927,4.2480970388562795,1.08176926914207,,285,57.4726775956284,53.0,2,mNG_pilT_cyaB-,Solid,1
5,44,2.873,3.8869343417595204,1.07194882797645,,121,46.604411764705894,45.0,1,mNG_pilT_cyaB-,Solid,1
5,45,2.79695,3.82846717087976,1.0436547459858598,,199,59.94108761329311,57.0,9,mNG_pilT_cyaB-,Solid,1
5,46,2.08715,2.6,1.0,,191,69.2044534412955,68.5,5,mNG_pilT_cyaB-,Solid,1
5,47,3.485625,4.521162697096759,1.06394583831349,,177,87.9915151515151,86.0,10,mNG_pilT_cyaB-,Solid,1
5,48,3.063125,4.08883250982777,1.07174471655661,,249,65.7034482758621,63.0,2,mNG_pilT_cyaB-,Solid,1
5,50,3.739125,5.098713528548731,1.05867116148251,,388,83.4440677966102,76.0,9,mNG_pilT_cyaB-,Solid,1
5,52,5.23055,6.845391052434009,1.03248733822534,,268,81.68174474959609,80.0,14,mNG_pilT_cyaB-,Solid,1
5,54,4.28415,5.648467170879759,1.03444449698855,,168,70.2051282051282,70.0,5,mNG_pilT_cyaB-,Solid,1
5,55,2.9068,3.82655374953077,1.08168780697771,,155,66.57558139534879,66.5,2,mNG_pilT_cyaB-,Solid,1
5,56,2.2477,3.11155374953077,1.08099865597707,,153,69.9586466165414,69.0,3,mNG_pilT_cyaB-,Solid,1
5,57,3.3293,4.30151757583951,1.07908754133786,,158,62.346446700507606,61.0,7,mNG_pilT_cyaB-,Solid,1
5,58,2.851875,3.7030865786510097,1.0923606755753499,,140,75.99407407407409,75.0,0,mNG_pilT_cyaB-,Solid,1
5,59,3.1941,4.21840528370251,1.06291122576794,,163,56.1547619047619,51.0,0,mNG_pilT_cyaB-,Solid,1
5,60,3.48985,4.6092597359530405,1.07392655278831,,150,63.3946731234867,63.0,7,mNG_pilT_cyaB-,Solid,1
5,61,2.4336,2.9946194077712596,1.0467994068125002,,147,63.7291666666667,63.0,4,mNG_pilT_cyaB-,Solid,1
5,62,3.358875,4.47150711563425,1.0564711484701501,,131,58.7358490566038,57.0,9,mNG_pilT_cyaB-,Solid,1
5,63,2.37445,3.08228922050227,1.04732893053574,,115,51.373665480427,51.0,0,mNG_pilT_cyaB-,Solid,1
5,64,1.83365,2.3288477631085,1.0220021313955698,,153,60.838709677419395,58.0,1,mNG_pilT_cyaB-,Solid,1
5,65,2.366,3.15424927574778,1.0717801881271,,142,43.9571428571429,43.0,0,mNG_pilT_cyaB-,Solid,1
5,66,2.5688,3.1738477631085003,1.01637700932112,,134,58.449013157894704,57.0,6,mNG_pilT_cyaB-,Solid,1
5,67,1.922375,2.72531870505149,1.09134172952122,,106,42.769230769230795,40.0,0,mNG_pilT_cyaB-,Solid,1
5,68,2.0618,2.56192388155425,1.01028880179665,,127,60.4364754098361,60.0,6,mNG_pilT_cyaB-,Solid,1
5,69,1.651975,2.16724258660575,1.0212111949189202,,125,57.8823529411765,58.0,0,mNG_pilT_cyaB-,Solid,1
