 ,Label,Area,Mean,Min,Max,X,Y,BiologicalReplicate,CellArea,CellMean,CellTotalFluorescence,CellMin,CellMax,CellStd,X_PoleDim,Y_PoleDim,AreaPoleDim,MeanPoleDim,TotalFluorescencePoleDim,MinPoleDim,MaxPoleDim,StdPoleDim,Nb_Pili_PoleDim,Nb_Flagella_PoleDim,X_PoleBright,Y_PoleBright,AreaPoleBright,MeanPoleBright,TotalFluorescencePoleBright,MinPoleBright,MaxPoleBright,StdPoleBright,Nb_Pili_PoleBright,Nb_Flagella_PoleBright,PolarRatio,Cell_ID,RetractedPilusLength_Dim,RetractedPilusFrame_Dim,RetractedPilusLength_Bright,RetractedPilusFrame_Bright,StdDev,Median,Slice,Strain,Growth
1.0,fliC-_PaQa_solid_4_event5_tirf_RAW_Stack.tif,1122.0,255.0,255.0,255.0,58.52763,30.06774,1.0,1252.0,651.03195,815092.0,303.0,1031.0,185.20852,162.47701999999995,217.47437,156.0,540.76282,84359.0,168.0,870.0,193.33578,6,0.0,238.57236,247.40006,156.0,551.1474400000002,85979.0,309.0,780.0,139.05626,1,0.0,0.79596,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_4_event7_tirf_RAW_Stack.tif,818.0,255.0,255.0,255.0,42.38264,22.40709,1.0,911.0,992.30406,903989.0,436.0,1510.0,262.10675,314.21206,328.59609,156.0,885.4807699999999,138135.0,367.0,1242.0,262.23249,3,0.0,367.46244,346.39075,156.0,919.1859,143393.0,302.0,1399.0,320.11494,3,0.0,0.8683200000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_4_event8_tirf_RAW_Stack.tif,902.0,255.0,255.0,255.0,26.78825,46.5765,1.0,1015.0,821.7468,834073.0,353.0,1349.0,246.54985,173.2212,215.65675,156.0,706.01282,110138.0,181.0,1093.0,267.46675,3,0.0,200.24198,280.73228,156.0,733.09615,114363.0,189.0,1225.0,278.96631,4,0.0,0.8298399999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event10_tirf_RAW_Stack.tif,1167.0,255.0,255.0,255.0,62.43916,54.54884000000001,1.0,1303.0,1107.28012,1442786.0,357.0,1765.0,359.36491,234.43145,446.17176,177.0,875.6610199999999,154992.0,254.0,1469.0,334.92307,3,0.0,299.39713,398.96254,177.0,1101.84181,195026.0,246.0,1765.0,461.58387,1,0.0,0.85867,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event11_tirf_RAW_Stack.tif,479.0,255.0,255.0,255.0,32.91336,25.7881,1.0,546.0,576.2783900000002,314648.0,255.0,801.0,152.66602,386.10438,432.22338,137.0,481.93431,66025.0,164.0,777.0,190.38684,2,0.0,359.20537,413.33678,137.0,565.86861,77524.0,239.0,795.0,161.27825,1,0.0,0.83286,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event13_tirf_RAW_Stack.tif,571.0,255.0,255.0,255.0,15.63135,43.6944,1.0,638.0,476.20376,303818.0,197.0,663.0,121.07312,336.43342,393.14581,137.0,412.10949,56459.0,100.0,614.0,160.16666999999995,1,0.0,328.1022,431.75418,137.0,421.31387,57720.0,137.0,608.0,127.88085,1,0.0,0.79985,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event14_tirf_RAW_Stack.tif,1073.0,255.0,255.0,255.0,21.03402,65.57642,1.0,1202.0,1855.63894,2230478.0,689.0,3020.0,577.42507,207.48175,109.89082,137.0,1288.06569,176465.0,229.0,1988.0,554.8323,5,0.0,189.00972,197.00106,137.0,1494.20438,204706.0,232.0,2993.0,901.41599,2,0.0,0.69808,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event1_tirf_RAW_Stack.tif,817.0,255.0,255.0,255.0,50.11934,15.69584,1.0,912.0,1701.6798199999996,1551932.0,710.0,2328.0,443.0904,340.07543,167.76571,137.0,1301.54015,178311.0,272.0,2211.0,551.4080799999998,3,0.0,277.90584,154.32103999999995,137.0,1588.7372300000004,217657.0,562.0,2324.0,537.54344,7,0.0,0.7976,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event2_tirf_RAW_Stack.tif,808.0,255.0,255.0,255.0,42.44059,42.0755,1.0,911.0,658.34687,599754.0,242.0,1076.0,208.06364,386.29153,210.09284,156.0,506.0641,78946.0,235.0,763.0,145.22044,1,0.0,345.18936,250.39812,156.0,557.40385,86955.0,189.0,910.0,188.97372,1,0.0,0.73414,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event3_tirf_RAW_Stack.tif,1356.0,255.0,255.0,255.0,57.00959,44.21313,1.0,1516.0,800.86873,1214117.0,340.0,1256.0,250.63548,431.70983,360.60331,177.0,536.2429400000002,94915.0,159.0,930.0,193.61731,0,0.0,349.53278,305.5268200000001,177.0,732.33898,129624.0,300.0,1188.0,261.56326,1,0.0,0.7448100000000001,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_0_event3_tirf_RAW_Stack.tif,1089.0,255.0,255.0,255.0,52.84803,49.46051,1.0,1222.0,707.7471400000002,864867.0,318.0,1090.0,210.88601,345.82795,151.97426000000004,156.0,573.57051,89477.0,236.0,980.0,203.84504,1,0.0,397.74418,211.52823,156.0,647.5641,101020.0,226.0,1055.0,224.0783,1,0.0,0.8239,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event4_tirf_RAW_Stack.tif,891.0,255.0,255.0,255.0,40.867,40.65488,1.0,1011.0,924.0544,934219.0,378.0,1448.0,281.31239,265.41017,231.08233,156.0,783.32051,122198.0,191.0,1355.0,345.87199,4,0.0,220.32273,180.15403,156.0,795.39103,124081.0,232.0,1235.0,294.12801,2,0.0,0.80205,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event6_tirf_RAW_Stack.tif,720.0,255.0,255.0,255.0,43.28333,17.2125,1.0,802.0,773.79426,620583.0,358.0,1087.0,199.19548,110.36663,217.64318,156.0,673.25641,105028.0,289.0,977.0,203.34785,0,0.0,160.55192,208.89281,156.0,677.96154,105762.0,212.0,1048.0,217.4116,1,0.0,0.80784,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event7_tirf_RAW_Stack.tif,522.0,255.0,255.0,255.0,10.69349,40.09004,1.0,584.0,373.32021,218019.0,164.0,531.0,96.34678,271.32632,79.93687,137.0,303.30657,41553.0,90.0,501.0,107.98663,1,0.0,266.79878,43.04792,137.0,354.69343,48593.0,172.0,491.0,86.34418000000002,1,0.0,0.7975899999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event8_tirf_RAW_Stack.tif,494.0,255.0,255.0,255.0,33.7247,14.914979999999998,1.0,552.0,355.375,196167.0,152.0,492.0,83.60589,119.46826,380.91141,156.0,317.37821,49511.0,103.0,473.0,105.92598,4,0.0,89.4236,386.50614,156.0,325.90385,50841.0,131.0,454.0,95.5084,1,0.0,0.80566,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_0_event9_tirf_RAW_Stack.tif,1131.0,255.0,255.0,255.0,30.87047,54.86693,1.0,1258.0,2181.12003,2743849.0,937.0,3279.0,642.50288,181.42047,457.51433,156.0,1766.89744,275636.0,374.0,2804.0,714.27179,2,0.0,148.1805,384.21308,156.0,1922.70513,299942.0,739.0,2883.0,600.17745,3,0.0,0.80487,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_0_event9_tirf_RAW_Stack.tif,866.0,255.0,255.0,255.0,17.62356,51.08199000000001,1.0,968.0,880.5268599999998,852350.0,382.0,1279.0,236.41738,414.04801,71.21321999999998,137.0,767.83942,105194.0,339.0,1089.0,201.29957,3,0.0,425.92685,140.79108,137.0,796.0073,109053.0,201.0,1278.0,316.0405,2,0.0,0.8504200000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event10_tirf_RAW_Stack.tif,514.0,255.0,255.0,255.0,31.83074,27.24708,1.0,587.0,1248.35094,732782.0,453.0,1787.0,376.68173,336.98167,133.10658999999998,112.0,1077.39286,120668.0,425.0,1634.0,319.7139,2,0.0,305.60875,155.313,112.0,1171.92857,131256.0,464.0,1752.0,398.10782,0,0.0,0.84901,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event10_tirf_RAW_Stack.tif,524.0,255.0,255.0,255.0,18.51527,37.66412,1.0,592.0,888.39189,525928.0,351.0,1275.0,250.6177,454.37879,212.79003,137.0,686.64234,94070.0,186.0,1071.0,244.24785,3,0.0,443.68356,250.22779,137.0,793.26277,108677.0,271.0,1247.0,300.67929,2,0.0,0.72809,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event11_tirf_RAW_Stack.tif,557.0,255.0,255.0,255.0,18.31688,28.81059,1.0,629.0,1152.85851,725148.0,481.0,1661.0,308.7069,374.21367,185.69392,112.0,979.22321,109673.0,506.0,1339.0,221.94073,5,0.0,360.2551200000001,224.47495,112.0,1104.49107,123703.0,402.0,1661.0,367.99785,2,0.0,0.8580200000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event12_tirf_RAW_Stack.tif,698.0,255.0,255.0,255.0,23.79226,39.16046,1.0,789.0,500.02408,394519.0,169.0,763.0,143.30411,422.59421,212.4092,137.0,431.69343,59142.0,129.0,669.0,155.91823,2,0.0,396.17137,256.45011,137.0,475.58394,65155.0,185.0,684.0,146.75101999999995,0,0.0,0.86456,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event12_tirf_RAW_Stack.tif,458.0,255.0,255.0,255.0,26.18341,29.33406,1.0,523.0,669.85277,350333.0,245.0,1016.0,201.67557,151.63898999999995,138.05097,137.0,571.2554700000002,78262.0,107.0,1016.0,274.94786,2,0.0,171.01359,113.67372,137.0,578.0073,79187.0,205.0,876.0,199.37511,1,0.0,0.7418100000000001,,,,,,,,,fliC-,Solid
3.0,fliC-_PaQa_solid_1_event12_tirf_RAW_Stack.tif,393.0,255.0,255.0,255.0,15.04198,27.95547,1.0,446.0,379.52691,169269.0,170.0,561.0,106.50067,112.27437,299.66389,112.0,336.2410700000001,37659.0,174.0,501.0,88.585,0,0.0,119.21295,325.4764,112.0,344.1785700000001,38548.0,124.0,555.0,109.56542,3,0.0,0.81157,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event13_tirf_RAW_Stack.tif,768.0,255.0,255.0,255.0,38.35026,24.6862,1.0,867.0,607.8662099999998,527020.0,249.0,927.0,169.7747,264.65454,385.75559,156.0,518.80128,80933.0,185.0,745.0,164.27174,0,0.0,313.47699,356.46358,156.0,545.6923099999998,85128.0,187.0,864.0,201.88466,2,0.0,0.8183699999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event14_tirf_RAW_Stack.tif,627.0,255.0,255.0,255.0,29.9673,29.70574,1.0,715.0,920.34266,658045.0,411.0,1365.0,255.59303,260.67314,289.5701200000001,137.0,713.71533,97779.0,233.0,1129.0,263.45657,0,0.0,227.32686,255.42988,137.0,913.24088,125114.0,340.0,1365.0,311.415,3,0.0,0.8244100000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event15_tirf_RAW_Stack.tif,601.0,255.0,255.0,255.0,30.66805,24.72962,1.0,681.0,272.91336,185854.0,110.0,415.0,74.82548,345.28043,82.19317,156.0,235.12821,36680.0,113.0,370.0,74.08100999999998,1,0.0,381.34127,59.21771,156.0,262.97436,41024.0,94.0,407.0,89.86017,1,0.0,0.84975,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event16_tirf_RAW_Stack.tif,765.0,255.0,255.0,255.0,45.64902,20.9732,1.0,859.0,948.18859,814494.0,364.0,1352.0,255.8991,380.71901,204.93742,37.0,820.10811,30344.0,515.0,1129.0,179.53811000000005,1,0.0,317.32649,221.23966,37.0,830.59459,30732.0,495.0,1076.0,168.39792,2,0.0,0.85995,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event1_tirf_RAW_Stack.tif,685.0,255.0,255.0,255.0,43.79781,12.24161,1.0,769.0,322.6866100000001,248146.0,159.0,459.0,71.15035999999998,276.75299,189.70482,37.0,259.89189,9616.0,130.0,369.0,70.97761,1,0.0,217.22361,182.48843,37.0,288.78378,10685.0,170.0,367.0,57.57948,0,0.0,0.8368200000000001,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event1_tirf_RAW_Stack.tif,704.0,255.0,255.0,255.0,15.82955,39.74148,1.0,792.0,309.33081,244990.0,152.0,450.0,79.66001999999997,388.73942,283.69708,137.0,271.42336,37185.0,107.0,407.0,79.49701,0,0.0,376.6264,231.21858,137.0,321.27737,44015.0,172.0,444.0,85.21700000000001,0,0.0,0.93723,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event2_tirf_RAW_Stack.tif,661.0,255.0,255.0,255.0,11.07186,43.61498,1.0,747.0,376.33066,281119.0,163.0,542.0,96.47197,223.03754,221.25602,137.0,312.84672,42860.0,74.0,504.0,129.67997,0,0.0,220.62278,274.68163,137.0,345.9562,47396.0,97.0,531.0,126.00997,2,0.0,0.81633,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event2_tirf_RAW_Stack.tif,799.0,255.0,255.0,255.0,13.08824,49.97434000000001,1.0,899.0,370.25806,332862.0,168.0,523.0,94.3493,134.78775,378.73965,156.0,317.14103,49474.0,94.0,490.0,119.34458,2,0.0,142.21225,442.26035,156.0,326.66667,50960.0,95.0,522.0,123.67222,3,0.0,0.81297,,,,,,,,,fliC-,Solid
3.0,fliC-_PaQa_solid_1_event2_tirf_RAW_Stack.tif,511.0,255.0,255.0,255.0,30.79941,16.26908,1.0,576.0,1235.52951,711665.0,486.0,1710.0,324.94137,375.60745,249.79825,37.0,1004.94595,37183.0,576.0,1391.0,232.10282,3,0.0,334.4022,259.24396,37.0,1129.75676,41801.0,671.0,1463.0,245.12983,1,0.0,0.8468899999999999,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event3_tirf_RAW_Stack.tif,820.0,255.0,255.0,255.0,43.59024,25.07561,1.0,929.0,2305.3197,2141642.0,979.0,3346.0,668.41517,246.56361,285.0488200000001,137.0,1746.33577,239248.0,335.0,2969.0,822.69685,2,0.0,185.78547,257.1891,137.0,2110.21898,289100.0,708.0,3195.0,731.33613,2,0.0,0.78288,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event4_tirf_RAW_Stack.tif,975.0,255.0,255.0,255.0,45.57487,31.9759,1.0,1097.0,351.27894,385353.0,168.0,521.0,99.18759,303.40553,420.13323,156.0,286.4359,44684.0,115.0,463.0,95.15272,1,0.0,243.74071,380.64613,156.0,323.33333,50440.0,114.0,515.0,119.71252,1,0.0,0.8246399999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event5_tirf_RAW_Stack.tif,492.0,255.0,255.0,255.0,29.91667,24.08943,1.0,564.0,1718.0833300000004,968999.0,782.0,2515.0,513.70955,364.2969,188.50282,112.0,1444.09821,161739.0,699.0,2192.0,432.2954,4,0.0,333.78488,166.38443,112.0,1509.625,169078.0,562.0,2387.0,564.78991,1,0.0,0.78682,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event6_tirf_RAW_Stack.tif,1225.0,255.0,255.0,255.0,22.17592,61.98653,1.0,1358.0,257.77761,350062.0,123.0,380.0,65.64964,460.06528,211.39461,156.0,225.78205,35222.0,53.0,362.0,91.54405,1,0.0,440.85809000000006,121.40721,156.0,228.6859,35675.0,98.0,352.0,75.41984000000002,3,0.0,0.8514200000000001,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event7_tirf_RAW_Stack.tif,838.0,255.0,255.0,255.0,15.24463,50.10263,1.0,941.0,732.84591,689608.0,321.0,1112.0,196.24023,371.94322,370.96127,137.0,560.2554700000002,76755.0,161.0,908.0,194.27584,4,0.0,360.86698,301.06889,137.0,724.62044,99273.0,297.0,1088.0,230.37984,2,0.0,0.83435,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event7_tirf_RAW_Stack.tif,937.0,255.0,255.0,255.0,44.02508,30.6889,1.0,1055.0,825.0853099999998,870465.0,348.0,1184.0,229.19493,345.81159,119.28293,137.0,628.48175,86102.0,196.0,1086.0,237.46368,1,0.0,286.5322,81.18290999999998,137.0,753.08029,103172.0,323.0,1073.0,214.84923,0,0.0,0.792,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event8_tirf_RAW_Stack.tif,396.0,255.0,255.0,255.0,25.91919,14.06566,1.0,451.0,674.7583099999998,304316.0,245.0,953.0,181.03358,370.35586,328.55214,112.0,570.375,63882.0,228.0,814.0,168.33809,1,0.0,343.50569,337.01183,112.0,641.0803599999998,71801.0,255.0,943.0,195.95224,1,0.0,0.81538,,,,,,,,,fliC-,Solid
2.0,fliC-_PaQa_solid_1_event8_tirf_RAW_Stack.tif,458.0,255.0,255.0,255.0,24.39301,25.55895,1.0,526.0,966.95817,508620.0,335.0,1505.0,296.99632,336.36856,296.38383,112.0,799.9196400000002,89591.0,297.0,1236.0,277.53215,0,0.0,358.21104,269.27785,112.0,878.375,98378.0,317.0,1399.0,318.7952,2,0.0,0.7903399999999999,,,,,,,,,fliC-,Solid
1.0,fliC-_PaQa_solid_1_event9_tirf_RAW_Stack.tif,930.0,255.0,255.0,255.0,16.91613,55.55484000000001,1.0,1046.0,881.25717,921795.0,397.0,1238.0,228.05443,191.96412,256.78475,137.0,783.3138700000002,107314.0,280.0,1151.0,252.14062,0,0.0,178.16951,179.1915,137.0,803.67153,110103.0,379.0,1142.0,210.5174,1,0.0,0.86967,,,,,,,,,fliC-,Solid
